V1,A1,V2,A2,V3,A3,V4,A4,V5,A5,V6,A6,V7,A7,V8,A8,V9,A9,Cluster,State
1.0,0.0,0.9999999999999999,24.809681801248207,0.9999999999999999,19.638490951326077,0.9904413551029552,4.376407557885206,0.9924178966370638,7.835493242494339,1.0141007245811446,16.823137927602353,1.011376138344334,17.256253294791904,1.0104947246340519,19.023465560823976,0.9851394887544148,7.91167091733252,3,Low Load
1.0,0.0,0.9999999999999999,-23.957109266465707,0.9999999999999998,-28.20450468000534,0.8796352884016408,-16.579696925811845,0.8303198968239693,-30.188317024273093,0.9496090264628628,-31.21122954729352,0.9009266174598842,-36.18784090422282,0.9332505284713905,-30.224089550985973,0.7881964372161608,-33.03341378371602,4,Disconnect
1.0,0.0,1.0,23.865960802115183,0.9999999999999998,18.665938212419828,0.9910896743401819,3.8481855148688666,0.9938316539130932,6.855229994024343,1.014864233568447,15.852704957017075,1.013061091402928,16.29067942661428,1.0106600441741538,18.080694276742875,0.9822193666243956,7.010039136732705,3,Low Load
1.0,0.0,0.9999999999999998,-19.361616306786267,1.0,-23.988037302985244,0.9008326850266473,-14.739406003565536,0.8464461460304343,-26.887493690496278,0.9535406712498433,-26.982353501462303,0.9030049656629248,-31.52846301032453,0.9405104925793571,-25.580029086343682,0.8258199491234263,-28.4294150467762,4,Disconnect
1.0,0.0,0.9999999999999998,24.952331175578824,0.9999999999999998,19.72979171653743,0.9896240284112451,4.347750102587192,0.9943330277150956,7.760193044925036,1.0144130347879403,16.915306161449227,1.0113856675970927,17.4462559857708,1.009650823004076,19.161262082779075,0.980409433230166,7.8928706077751825,3,Low Load
1.0,0.0,1.0,25.09597143083008,1.0,19.863360707818835,0.9887621148596101,4.3973621564191285,0.9898057906835679,7.823229069821051,1.014341632609385,17.048676874158215,1.0138252161710801,17.61076384838832,1.0108645094690414,19.31187907016374,0.9819854138153584,8.034163853259702,3,Low Load
1.0,0.0,0.9999999999999999,17.743115311882374,1.0,18.7772375220573,0.9734101818972974,-2.799639756226836,0.9474924429428244,-7.644273517786334,1.0057299959353776,15.938433095354084,0.9820500029277617,11.088568514942207,0.989668472309761,11.834706939096971,0.9356256433338607,-2.263281893595319,1,High Load
1.0,0.0,1.0,24.522941063755304,0.9999999999999999,19.319932021469413,0.9911943499172651,4.04579854598179,0.9928580349492738,7.250355343549447,1.0136286550229412,16.503266767792685,1.0097349239355689,17.090816185963725,1.0097359563945332,18.732361899890634,0.9848883646757,7.316833798555714,3,Low Load
1.0,0.0,0.9999999999999999,1.660738822130358,0.9999999999999999,-9.291202534561291,0.9898359267060134,-5.279976248600143,0.9783985287620514,-9.651458324875037,0.9996845896750258,-9.291202534561291,0.9825499656066875,-8.80531994671417,0.9953892876643086,-4.213592233963897,0.9617811122297603,-9.106433141471392,2,Shut Down
1.0,0.0,0.9999999999999998,17.656935641347566,0.9999999999999996,18.75762704837588,0.9719330081173965,-3.085668356062785,0.943508528686261,-8.426941868642373,1.0056607237603972,15.918626918248076,0.9818534262772862,11.068835931017567,0.9892316023001796,11.745908669311921,0.9339734838228635,-2.537675609930631,1,High Load
1.0,0.0,0.9999999999999999,2.2635255852524114,1.0,-8.852160361272931,0.9902948202191059,-5.04098854161007,0.9782199371526467,-9.464724611920774,0.9998307527221364,-8.852160361272931,0.9829064830843579,-8.22159332788087,0.9957644930226706,-3.6085842312238015,0.9632269630443,-8.446958057372502,2,Shut Down
1.0,0.0,1.0,18.37065097451022,0.9999999999999998,19.5961487177012,0.9716490465051454,-2.8917068591521695,0.943798410404547,-8.113506900983085,1.005659311504063,16.7571445974742,0.9818416357384507,11.90755804371061,0.9889300577593674,12.457815187383346,0.9330657855746035,-2.1430535633855783,1,High Load
1.0,0.0,1.0,2.1833840276999568,0.9999999999999999,-8.831333419751124,0.9899360106365731,-5.123419366152757,0.9783290042420206,-9.442685618387031,0.9999078900275007,-8.831333419751125,0.9830964033275512,-8.202562067291133,0.9956873199778818,-3.689182520641477,0.9620697084384817,-8.755886898107356,2,Shut Down
1.0,0.0,0.9999999999999998,-19.209281912416035,0.9999999999999999,-23.391970263938727,0.9055254798860651,-14.594744102902656,0.8609447223237258,-25.967535573280728,0.9596632930146672,-26.36716557451056,0.9152471301561951,-31.093096173423834,0.9457574958590744,-25.393060367319812,0.8278111672534383,-28.63815774433268,4,Disconnect
1.0,0.0,0.9999999999999997,1.686341506041614,0.9999999999999998,-9.423683333264032,0.9894454825628953,-5.375994178700969,0.9767732565483468,-10.042282792611346,0.9994809830204747,-9.423683333264034,0.982596905376301,-8.781879226739237,0.9954114019511477,-4.187858585381292,0.9618107154873989,-9.074832794040397,2,Shut Down
1.0,0.0,1.0,24.470222931857045,0.9999999999999998,19.114546430807415,0.9928116685083564,4.204627763329624,0.9986106661175354,7.194717568439527,1.0158609015267106,16.304075474357443,1.0136149938979107,16.810576648687963,1.0115582584345533,18.690110946146724,0.9858868845957081,7.85786127688207,3,Low Load
1.0,0.0,0.9999999999999998,19.15264771304583,1.0,20.430310364037254,0.9716849159613745,-2.592888053309562,0.9444599663032355,-7.68656921210236,1.0056891285865812,17.591390484716264,0.9819156925845736,12.742149879377715,0.988916536659412,13.239730793614836,0.9331648813997407,-1.4874852305329431,1,High Load
1.0,0.0,0.9999999999999998,1.053540683556638,0.9999999999999999,-9.983769040423855,0.9887111926511226,-5.681300193094463,0.9759642733506326,-10.476629885827844,0.9991807275687627,-9.983769040423857,0.982193693308024,-9.408998353795164,0.9950077379028035,-4.823050898456689,0.9603425228589278,-9.734723832116252,2,Shut Down
1.0,0.0,0.9999999999999999,-22.860362921750653,1.0,-27.300566891693173,0.8891128572277087,-15.993519685342347,0.8484271374157023,-29.327262608821915,0.9527864796519584,-30.297255446179904,0.900913861015253,-35.337948251318274,0.9344736060688041,-29.119107920489306,0.7966418620935007,-31.28943488140514,4,Disconnect
1.0,0.0,0.9999999999999999,-22.232041244360413,1.0,-26.426636451809507,0.8844593522585588,-15.918406096514321,0.8396961259665442,-28.715494832440676,0.9501199979768779,-29.43174282722121,0.8967188233882898,-34.31058274142034,0.9319437215081047,-28.507844615605848,0.7892900905404434,-31.81154969257321,4,Disconnect
1.0,0.0,0.9999999999999999,-19.355161231349886,0.9999999999999998,-23.874223042642093,0.8991494540217063,-14.545587082531963,0.8473975409741178,-26.405152748049634,0.9520878656226305,-26.873112488357354,0.8983321365199757,-31.647076640605707,0.9372727387888691,-25.595140338945836,0.8179087175844797,-28.267460782044182,4,Disconnect
1.0,0.0,0.9999999999999999,18.73666049430107,1.0,20.075390625849913,0.9709594715847258,-2.889127887489841,0.9427746549955668,-8.171440154504737,1.0056214210919237,17.236279448273546,0.9817319153090165,12.38673137527027,0.988519778291676,12.821361863869079,0.9317175122404401,-2.0760092248373008,1,High Load
1.0,0.0,1.0,1.6164035275887128,1.0,-9.449703541011443,0.9894437833760006,-5.389449968519627,0.9770399633048262,-10.003107122038172,0.9994995237813465,-9.449703541011447,0.9825590298468103,-8.846450303582921,0.995366271681418,-4.258063839391303,0.9616168215659264,-9.158641451867563,2,Shut Down
1.0,0.0,0.9999999999999999,24.62699585019831,0.9999999999999999,19.379632415528924,0.9929666599835693,4.235828763215218,0.9979769690250367,7.424437376989269,1.0162170306578588,16.57014716749189,1.0151717136569147,17.094505318516944,1.012351675268529,18.851429360904497,0.987369526737331,7.750111238984508,3,Low Load
1.0,0.0,0.9999999999999999,1.9964567370255724,1.0,-8.924399954822727,0.989534530684762,-5.2412728933455766,0.9783010811897809,-9.499509596654077,0.9999075803816835,-8.924399954822729,0.9831428178474357,-8.316452211135434,0.9955399125686892,-3.8769824078196127,0.9609127440504435,-9.11497447858935,2,Shut Down
1.0,0.0,0.9999999999999998,18.176214848367266,0.9999999999999998,19.192198318462907,0.9730290780552453,-2.688189484727163,0.9460733214260569,-7.741358438248804,1.0057477442251523,16.35344402877634,0.982090773241892,11.503992384259048,0.9897647315046386,12.268383140838194,0.9359791143673982,-1.7816099026932686,1,High Load
1.0,0.0,0.9999999999999999,-22.481065079867957,1.0,-27.17286785585951,0.8827852877136512,-15.708875835241903,0.8267307742759862,-29.155013141542643,0.9452201360617334,-30.193566608135765,0.8886553366059506,-35.2189158687373,0.9288421247639571,-28.777909299271936,0.7924258979264742,-30.626906171473234,4,Disconnect
1.0,0.0,0.9999999999999999,19.261388327543894,1.0,20.501529155362352,0.971329192419549,-2.5914169946398307,0.9430168527996846,-7.9016945268016245,1.0056937578225915,17.662622354371948,0.9819246034426832,12.813617245301074,0.9890106930893542,13.349036340106144,0.9334388037205444,-1.2832885991259757,1,High Load
1.0,0.0,1.0,24.427576700145963,0.9999999999999999,19.24843303283424,0.9923394509226967,4.179196511326751,0.9955981511043084,7.446384041170073,1.014691925227235,16.434721668200947,1.0114651488788684,16.871533981329087,1.0108785189845737,18.643564773204712,0.9871460432942294,7.557721411438249,3,Low Load
1.0,0.0,1.0,2.5436016600760505,1.0,-8.651795541042736,0.989954859461326,-5.0417309171722335,0.9772927849998552,-9.55408017868055,0.9998645638607524,-8.651795541042736,0.9833181937253583,-7.851879831260727,0.9959041577399096,-3.3276817620973387,0.9628632687650511,-8.3660390907469,2,Shut Down
1.0,0.0,0.9999999999999998,-21.234761856647637,1.0,-25.650748058437067,0.8935596216674565,-15.451415250157352,0.853067982447191,-28.140322613737737,0.9553350523459541,-28.6394349989884,0.9057645575872234,-33.42412682343994,0.9375200518487891,-27.4730883527749,0.8021914969333384,-30.237854437768455,4,Disconnect
1.0,0.0,0.9999999999999998,24.383160866066877,1.0,19.17304303602084,0.9896547876392368,4.030524438150434,0.9931018209726926,7.234341385223535,1.0136106386271493,16.356327677230393,1.0094525570480892,16.869668934015735,1.0087236484396969,18.586750650876272,0.9793924145154845,7.306330228455765,3,Low Load
1.0,0.0,0.9999999999999998,25.347773841759164,0.9999999999999998,19.961878487670766,0.9882309179375415,4.457557845238925,0.9902839106474568,7.737946253690157,1.0131368865969783,17.14384494429354,1.009720430093259,17.81552790840055,1.008950218564603,19.55266972732716,0.9800304243358898,8.32537138684136,3,Low Load
1.0,0.0,1.0,24.40747548974795,0.9999999999999999,19.177178335480537,0.9921597071817421,4.217946946260175,0.9968876706330231,7.419656259016558,1.0153377174001583,16.365258033536797,1.0128069320004451,16.777166922094025,1.0111681574632299,18.62512598075226,0.9855488052508675,7.712437792442237,3,Low Load
1.0,0.0,0.9999999999999999,1.3225363254446154,0.9999999999999998,-9.800445422142289,0.9893644114169879,-5.492394951846005,0.9764318432531363,-10.287375784890699,0.9992469594350621,-9.800445422142285,0.9821444209085246,-9.231164738785164,0.9952060040681033,-4.552880393343487,0.9618817742269445,-9.251116118025411,2,Shut Down
1.0,0.0,1.0,23.972952266573728,0.9999999999999997,18.904054445380936,0.9927817838960021,4.039320210661512,0.9964562789143353,7.329915897418255,1.015779795028632,16.093358902384182,1.014408307242305,16.39858252168365,1.0120122733507262,18.19544221561781,0.9869921741155453,7.181248417575515,3,Low Load
1.0,0.0,0.9999999999999998,2.222725124924226,0.9999999999999999,-8.950632744006832,0.989789820466143,-5.164720325093793,0.9770650853876184,-9.74918104101224,0.9997116143384885,-8.950632744006832,0.9830324139003754,-8.208299063141174,0.9957257862318367,-3.649613760370779,0.962562396478423,-8.612169549442816,2,Shut Down
1.0,0.0,1.0,25.202917719857144,1.0,19.867633392170223,0.989720434352049,4.429671856110997,0.990217246810205,7.720790641344828,1.0131646244116244,17.049677061496848,1.0097982530743959,17.67721847962854,1.0098233937052286,19.41284165718419,0.9849176608198135,8.217793744161916,3,Low Load
1.0,0.0,0.9999999999999998,-19.679395257305003,1.0,-23.89766611958459,0.8983437701368038,-14.815601104038906,0.8572589056623476,-26.503447695538824,0.9563714984724252,-26.88311120177949,0.9065564997532509,-31.618906835034704,0.9392039074846144,-25.906493057453797,0.809155887888964,-29.265847303798697,4,Disconnect
1.0,0.0,0.9999999999999999,-21.16826500903364,0.9999999999999998,-25.424279442268517,0.8962900078981173,-15.6076838038831,0.8523470242595339,-28.01531068026064,0.9529653332960558,-28.42040506151373,0.8982693575094106,-33.18382609790292,0.9367764271963578,-27.41156325072143,0.8138744137838038,-30.77408769395607,4,Disconnect
1.0,0.0,1.0,1.0137990238151706,0.9999999999999999,-10.024671754921386,0.9885985814594875,-5.713771362572108,0.9757800726819172,-10.533189184709501,0.999151167052819,-10.024671754921389,0.9821900264321808,-9.440034510077432,0.9949786456986426,-4.862964989093302,0.9601559824840884,-9.79533387075266,2,Shut Down
1.0,0.0,0.9999999999999998,24.244198357888905,0.9999999999999999,19.1120396337265,0.9927468179548619,4.111885495018828,0.998408931181098,7.382557253604136,1.0161697162389665,16.302423466800175,1.0146337702972064,16.698764326346943,1.011829787354231,18.465642771713824,0.9855259021152377,7.371950976567299,3,Low Load
1.0,0.0,1.0,-19.38774209155954,1.0,-23.941627516072675,0.904010534953117,-14.720563593787995,0.8631014952626924,-26.764876637172144,0.9557048452355543,-26.929156988319257,0.9006773632887045,-31.59918922897577,0.9387802067347398,-25.617661500914497,0.8211041951610426,-28.423511336213064,4,Disconnect
1.0,0.0,0.9999999999999999,24.857573213623784,1.0,19.549700383683497,0.9927599569970433,4.308599288903885,0.9972296937941854,7.480613061562251,1.015398338098962,16.73794809220703,1.0129948385637373,17.328502240898462,1.0115764950364725,19.07756578613964,0.9878162057451405,7.950351011488136,3,Low Load
1.0,0.0,1.0,18.948652162331513,1.0,20.09722146810975,0.9720340833001107,-2.5781203273830373,0.9442953842684477,-7.779662924700517,1.0057259113592092,17.258405502665802,0.9820185587588084,12.409313455931665,0.9893532681029855,13.038354688818904,0.9346002085276669,-1.353918637513826,1,High Load
1.0,0.0,1.0,-18.601166379386424,1.0,-23.153300650060412,0.902677944706616,-14.536087214282505,0.8582883506751972,-26.371430429847162,0.9565458813624402,-26.138200978376023,0.9055346041080413,-30.54706018655213,0.9405881215228786,-24.81906391436795,0.8195971346670028,-28.162652800862958,4,Disconnect
1.0,0.0,0.9999999999999999,1.5897630364579156,0.9999999999999997,-9.46011161696405,0.9890124344578728,-5.480017656184135,0.9765106907354251,-10.119275031638004,0.999488438627857,-9.46011161696405,0.9827391778551732,-8.79424752609411,0.9953211550628724,-4.284971549587719,0.9607288541388416,-9.366740012384403,2,Shut Down
1.0,0.0,1.0,-18.979579713439673,1.0,-23.284356921164054,0.9073902621825957,-14.656061329053545,0.8669959718482335,-26.230355987171844,0.9606453608847311,-26.256507956708727,0.91437365925646,-30.80957417807009,0.9456232119888541,-25.164239726304622,0.8287548506455088,-28.56106995716026,4,Disconnect
1.0,0.0,1.0,2.4733470558273183,0.9999999999999999,-8.67370360801331,0.9898654654856083,-5.074398800078905,0.9774533446573213,-9.537286012728714,0.9998887676014572,-8.67370360801331,0.9833343972107845,-7.896789786111972,0.9958558101852097,-3.3982224118233644,0.9624758931147159,-8.495861739640361,2,Shut Down
1.0,0.0,1.0,25.131251900489268,0.9999999999999998,19.79426394131583,0.9917810399073496,4.423030745033841,0.9970542641044357,7.684111535763766,1.0142756923801293,16.979396971687326,1.009444692317708,17.596897455118746,1.0097955684895554,19.34101574519229,0.9855248639378793,8.168450084000556,3,Low Load
1.0,0.0,1.0,2.5604690758754427,1.0,-8.566630369406234,0.9902503030958901,-4.9666334370181024,0.9781978723524016,-9.330340268458563,0.9999799021606833,-8.566630369406234,0.9832803946597762,-7.850314464977172,0.9959204257186259,-3.3107181040317815,0.9630855169647474,-8.313825164409621,2,Shut Down
1.0,0.0,0.9999999999999998,-19.880880335380454,1.0,-24.020318032760517,0.8955276272478467,-14.759872671200664,0.8486209744727722,-26.319586891011333,0.955097279545849,-27.009749686907814,0.9078545427929154,-31.86723980960443,0.9393626499616242,-26.10692165909005,0.8073729611661364,-29.32069353418214,4,Disconnect
1.0,0.0,1.0,24.05759949253614,1.0,18.932060146210624,0.9906246746909902,3.9535967923717092,0.992294867845489,7.160887717084145,1.0147452949554439,16.118496885574647,1.0135418844321828,16.53145675175421,1.0109394897220618,18.27393759468258,0.9829144635243021,7.098899337394612,3,Low Load
1.0,0.0,1.0,-19.133749425231766,0.9999999999999998,-23.90944992520891,0.8951754324026893,-14.69618229432869,0.8440913449943642,-27.112960531162745,0.9531435932035911,-26.905014688469112,0.9025758527613418,-31.278324639095345,0.9374162386926631,-25.37276952158409,0.808527904155081,-28.319260915373572,4,Disconnect
1.0,0.0,1.0,17.504524746435504,0.9999999999999999,18.501371510827926,0.9735177276698466,-2.863958640643363,0.947486833758461,-7.733474819309463,1.0057273735203431,15.662559675933027,0.9820457603751342,10.812599191270131,0.9897495346725049,11.596602005904037,0.9358767935400651,-2.4073341918987405,1,High Load
1.0,0.0,0.9999999999999998,2.481747901595036,1.0,-8.571769418146845,0.9903016038737987,-4.968079031459352,0.9787323636986462,-9.227573843526272,1.00003607389225,-8.571769418146845,0.983243643728466,-7.919814065140991,0.9958706726317124,-3.3897336302886263,0.9628521991756192,-8.415422868580958,2,Shut Down
1.0,0.0,1.0,19.66768770468754,1.0,20.954230801587727,0.9708977693735732,-2.5068623445704357,0.9422185286128708,-7.8862012152903525,1.0056860459205765,18.115302213176406,0.9818977188009387,13.266485658883038,0.9888665039636513,13.754470548575577,0.932981062288655,-0.9981933869140148,1,High Load
1.0,0.0,0.9999999999999999,25.100990543368127,0.9999999999999998,19.8111293998729,0.9873447492137947,4.465047567467371,0.9895792867045912,7.8812683346800565,1.0133096418422107,16.993576679822286,1.0105070950284372,17.495829717192297,1.0089262216598824,19.30574812274899,0.9778703324797722,8.238014104838669,3,Low Load
1.0,0.0,1.0,18.863342132205343,0.9999999999999998,20.051663632038828,0.9727372263865972,-2.5120750384348542,0.9468892800954622,-7.333535171118451,1.0057340493981441,17.212870656089674,0.9820466774903698,12.363479592874445,0.9893069923630946,12.952767214276799,0.9345216755387415,-1.536463607298724,1,High Load
1.0,0.0,1.0,18.994207315839553,0.9999999999999997,20.11990313349451,0.9726454284454831,-2.4552286666939565,0.9460139783708921,-7.436934648504828,1.005754558537859,17.281168093040414,0.9820998234636459,12.432036144505757,0.9895227383056189,13.084925671681162,0.9352434849062538,-1.242285729811474,1,High Load
1.0,0.0,1.0,1.4883785905495892,0.9999999999999999,-9.6854910886101,0.9897559384905613,-5.374204844131867,0.9767304896813916,-10.164871107870292,0.99928549538701,-9.685491088610101,0.9821039902058517,-9.121850534653856,0.9953182144273074,-4.386373413291419,0.9628052612806289,-8.952918244759362,2,Shut Down
1.0,0.0,0.9999999999999999,18.291233207721945,0.9999999999999998,19.25718652676745,0.9736302945417505,-2.5296008859562074,0.9475182394852302,-7.415304275295338,1.0057839516671212,16.418534513730627,0.982191734081959,11.56913702310411,0.9900257715790649,12.384964759928433,0.9369523047967071,-1.5302767102893415,1,High Load
1.0,0.0,0.9999999999999999,1.2807620422922972,1.0,-9.740474241353029,0.9888848788130726,-5.5844493322880195,0.9764064608123363,-10.27405970953554,0.999342705929858,-9.740474241353027,0.9824309930522968,-9.145185871119105,0.995140734074421,-4.595041394080788,0.9604827968881818,-9.586376473892619,2,Shut Down
1.0,0.0,0.9999999999999999,-20.53855777532065,0.9999999999999999,-24.780744038313117,0.8970650152463021,-14.839710398617466,0.8551773612779081,-26.662032078462182,0.9517993949119806,-27.780543216668445,0.8941264484271105,-32.97076761751352,0.9336654380251863,-26.80274193784628,0.8068673145992812,-29.252655172153506,4,Disconnect
1.0,0.0,0.9999999999999999,1.7604072485813145,0.9999999999999999,-9.431678316008577,0.9897640257656604,-5.30069947258095,0.9767234933829277,-10.046121110829764,0.9994214471146438,-9.431678316008577,0.9824347159431324,-8.791522381646839,0.9954753542642812,-4.1134141389849574,0.9627979477915198,-8.807938811859433,2,Shut Down
1.0,0.0,0.9999999999999998,-20.980545630030498,0.9999999999999999,-25.257695285412108,0.8933463418921355,-15.634359000473422,0.8447562305554474,-28.086735388752192,0.9524896316731399,-28.255318625247646,0.9006541696341034,-32.84375327462144,0.9373621728761277,-27.219927014065206,0.8113157890400977,-30.90840388939714,4,Disconnect
1.0,0.0,0.9999999999999999,-19.66952528579568,0.9999999999999999,-24.030316824894722,0.9063233680743691,-14.893433652936613,0.8654475492772258,-26.822398094135323,0.9608181191545638,-27.001932978143973,0.916078030236522,-31.6249505658872,0.9461283514302128,-25.850870424562913,0.8284395101557767,-28.89755039346936,4,Disconnect
1.0,0.0,0.9999999999999998,18.437768410984113,0.9999999999999997,19.526400483460424,0.9719764558880499,-2.771723042873219,0.943486831866389,-8.124877834634551,1.0057109236332533,16.68754217757261,0.9819818666138911,11.838292690093775,0.9894385822960009,12.527982367038172,0.9347978828057747,-1.715595325446479,1,High Load
1.0,0.0,1.0,24.17272391695454,1.0,18.950111711813378,0.9896219130058657,3.9415450093342566,0.9923352475599793,7.058678267669894,1.0129470891947832,16.131549722998408,1.0076951131075214,16.618377877085823,1.0080519251026199,18.372437973645564,0.9793375966003373,7.169755749080384,3,Low Load
1.0,0.0,1.0,24.86631461282006,1.0,19.69782695791681,0.9913101129931133,4.370470017544004,0.9945523094654078,7.811919957817932,1.0154167741247178,16.886125757963807,1.014496851423981,17.36669898429557,1.011840634540975,19.087821185109934,0.9860540925411839,7.889881761944906,3,Low Load
1.0,0.0,1.0,18.1836891393982,1.0,19.142920099744916,0.9738500782024788,-2.5343050541136978,0.9481482602109016,-7.33762408639408,1.0057862912371367,16.3042746951341,0.9822006709590491,11.454777700147508,0.9900553859224221,12.27759798716728,0.9370620901475207,-1.6196040814147747,1,High Load
1.0,0.0,1.0,2.183556262233754,0.9999999999999999,-8.967312291619153,0.9897422953328247,-5.182751812244551,0.9771292822859025,-9.746557337644589,0.9997187587165572,-8.967312291619155,0.9830340982743183,-8.236358720694493,0.9956995084781131,-3.6889381463896553,0.9623740628428803,-8.677608195632553,2,Shut Down
1.0,0.0,0.9999999999999999,24.792941855428822,1.0,19.66230511774447,0.9890732498507894,4.263106524276594,0.9942720449546152,7.76977598150357,1.0146758037252763,16.848549011968927,1.0122354972322536,17.334575285201904,1.0095642300221976,19.001374348779287,0.9781640085281513,7.606884606827124,3,Low Load
1.0,0.0,0.9999999999999999,19.32497871583341,1.0,20.61619839730478,0.9716779436368383,-2.5286089323848806,0.9445983797512644,-7.59226342303888,1.0056940309082152,17.777292367821087,0.9819274898953051,12.928118384437012,0.9889026716534614,13.41197859820085,0.9331491602259289,-1.3486570247943575,1,High Load
1.0,0.0,0.9999999999999997,24.35218555796986,0.9999999999999999,19.146469012112707,0.9924170185864752,4.032079635313411,0.9960370581841782,7.190767131977252,1.0139865050310095,16.330798600087284,1.0089896045829676,16.85855999474091,1.0096694345031454,18.561223578439268,0.9859645267716034,7.292852175646275,3,Low Load
1.0,0.0,0.9999999999999999,1.6949084784651534,0.9999999999999998,-9.324989760324568,0.9896216205383858,-5.325159421557607,0.9776412901670674,-9.822383862655073,0.9996118517210563,-9.324989760324568,0.9826268136333551,-8.756951048531235,0.9954105015017165,-4.179296945462395,0.9616915074388797,-9.103739737906997,2,Shut Down
1.0,0.0,0.9999999999999997,0.9169948709673289,0.9999999999999999,-10.093783156732842,0.988870059408863,-5.682403469511848,0.976324451596209,-10.454378559726988,0.9991390785146124,-10.093783156732842,0.9819682392959076,-9.595906428963506,0.9949348539824907,-4.960028716666259,0.9605703013220077,-9.759048783587607,2,Shut Down
1.0,0.0,0.9999999999999999,-20.78126520655728,1.0,-25.185665348765365,0.8965156207129455,-15.224503997799642,0.8550949652131925,-27.669532455035018,0.956881703360641,-28.169517164458334,0.9096651679119686,-32.94697295989439,0.9400373873960416,-27.00281996550457,0.8080944837004774,-29.71847251514972,4,Disconnect
1.0,0.0,0.9999999999999998,17.313074313642932,1.0,18.312422078184607,0.9726566545239802,-3.0756089044595707,0.9448087905690916,-8.308075000175085,1.0056877563416293,15.473498322029409,0.9819342403361526,10.623577842410231,0.9895824954190654,11.404150779007132,0.9351864294874102,-2.615856687813156,1,High Load
1.0,0.0,1.0,19.529685477084392,0.9999999999999998,20.76966522530105,0.9719113661907673,-2.390632347319492,0.9449017168331052,-7.441824252267432,1.005727617133066,17.930854078601605,0.9820178981222082,13.081890791078301,0.9891449494405994,13.618138831352892,0.9339953386895734,-1.0055444449523263,1,High Load
1.0,0.0,1.0,17.67833404437886,1.0,18.652729819150277,0.9724803061882435,-2.955652700028425,0.9439580675816841,-8.321276343254073,1.0057097372771162,15.81386816174306,0.9819885905029616,10.964291421606033,0.9897151148873626,11.770205109933318,0.9356786432522552,-2.1831977879938687,1,High Load
1.0,0.0,0.9999999999999999,1.5743985894433061,0.9999999999999997,-9.453764350642171,0.9890407845705093,-5.475309147896594,0.976693634501947,-10.080053683359393,0.9995097705824906,-9.453764350642171,0.9827306135706196,-8.807588406241488,0.9953104575531259,-4.300399359943832,0.9606802153351033,-9.38713629298775,2,Shut Down
1.0,0.0,0.9999999999999999,24.40406310732427,0.9999999999999999,19.042402511108403,0.9881024102203807,4.155882860434254,0.9884875240718162,7.204645758904652,1.0119869778415722,16.221164280825068,1.006752931392886,16.67276441309507,1.0077315690227469,18.601926935455356,0.9790423570880084,7.802716784497635,3,Low Load
1.0,0.0,1.0,24.787412887414618,0.9999999999999999,19.568888747269725,0.9884457403256504,4.199263548190025,0.9909912211264347,7.550317502321734,1.0130708855847208,16.75067146235445,1.0089590111572233,17.30705430504041,1.0083514596422924,18.988855848081283,0.9784757434373519,7.616303276671366,3,Low Load
1.0,0.0,0.9999999999999999,-24.619955011575644,0.9999999999999998,-28.929731418776917,0.8793569039463665,-16.69702346110479,0.8280878903296619,-30.542002952954256,0.9473103352084608,-31.94375896876501,0.8953745246264226,-37.13776131237482,0.9312460322342231,-30.900479128687497,0.7903141091581912,-33.12334346283133,4,Disconnect
1.0,0.0,0.9999999999999999,1.8516258475586682,0.9999999999999999,-9.163977921625051,0.9902950344131757,-5.142582112068242,0.9787215045324401,-9.516610548955505,0.9997234555709609,-9.163977921625053,0.9824969396518808,-8.683888986455658,0.9955244339949058,-4.02190493970159,0.9628951825662858,-8.75271848559457,2,Shut Down
1.0,0.0,0.9999999999999998,19.73946086429229,1.0,21.05230756572697,0.9709665631269386,-2.476695320713817,0.9426889382564487,-7.775888954337692,1.005684309332092,18.213374071114803,0.9818929909873573,13.36451567050416,0.9888017537755868,13.825855109283571,0.9327963858045254,-0.9936048119667626,1,High Load
1.0,0.0,1.0,18.457284327582528,0.9999999999999998,19.594827582466834,0.9719202533877114,-2.7889584761287187,0.9437765548094754,-8.072109720416588,1.0056980481262192,16.75593290216128,0.9819467702932579,11.906588609242716,0.9892775188184163,12.546532688549375,0.9342578275198465,-1.8234113590577916,1,High Load
1.0,0.0,1.0,18.293460658447856,0.9999999999999999,19.326677750219282,0.9731780585801532,-2.6228214385525654,0.9467204901463545,-7.575246883104357,1.00575541251068,16.487945122069473,0.9821116453280132,11.638496895461463,0.9897550007363517,12.385570661393315,0.935979384622559,-1.7061268471547326,1,High Load
1.0,0.0,1.0,17.645192761413895,0.9999999999999999,18.76144468303684,0.9717688302093668,-3.1195875086531775,0.9431587319147708,-8.496622403327864,1.0056504457821238,15.922415513906685,0.9818247598736772,11.0726059391978,0.989154999953307,11.733706395213257,0.9336959697534659,-2.591685322946233,1,High Load
1.0,0.0,1.0,19.611375888254983,0.9999999999999998,20.933529324837966,0.9711326258380315,-2.5074425574686265,0.9432508489773154,-7.728508741623284,1.005680809890979,18.094585943571257,0.9818857382021166,13.245598894134313,0.9887720431431313,13.697591807464626,0.9327043813015201,-1.1456410875104817,1,High Load
1.0,0.0,1.0,18.266809827581884,1.0,19.2153894927134,0.9737285960685692,-2.5179548643201377,0.9476648624366254,-7.394693535605775,1.0057890953151511,16.376752008552522,0.982206487019939,11.527354614423837,0.9900875374782088,12.360911148659943,0.9371720141073181,-1.509251001659585,1,High Load
